earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2019-04-29,0.23,1,1,0.21940804005301143,0,7
2019-04-29,1.11,1,1,0.039539293489711524,3,5
2019-04-30,0.74,1,1,0.06038305500518922,3,6
2019-04-30,1.78,1,-1,-0.11403656821378347,3,4
2019-04-30,0.63,0,-1,-0.03603538283062645,2,5
2019-04-30,0.08,0,1,0.03505617977528095,1,3
2019-04-30,0.28,0,1,0.030972294824882445,1,5
2019-04-30,0.41,1,1,0.11793775878188857,4,2
2019-05-01,0.37,1,-1,-0.0814717477003942,1,7
2019-05-01,0.06,1,1,0.1201702685003275,4,3
2019-05-01,0.37,1,0,-0.005126014523707809,3,4
2019-05-01,1.57,1,1,0.12416937270166235,5,5
2019-05-01,0.55,1,1,0.10194396276353018,2,5
2019-05-01,1.73,1,1,0.07008727849775181,1,5
2019-05-01,0.25,1,-1,-0.15204081632653063,5,4
2019-05-02,0.24,1,1,0.029670329670329624,4,3
2019-05-02,0.78,1,0,-0.0051143200962696055,1,5
2019-05-02,0.4,0,1,0.050381830804324096,2,4
2019-05-02,0.54,1,0,-0.015568862275448984,2,6
2019-05-03,0.89,1,1,0.10006244146113014,0,3
2019-05-06,0.04,1,1,0.11621292157659487,1,6
2019-05-08,0.79,1,1,0.10080230405266404,4,5
2019-07-15,0.6,1,1,0.09305180456665864,2,8
2019-07-17,0.52,1,1,0.10018128793252942,1,4
2019-07-23,0.22,1,-1,-0.0976114649681528,4,7
2019-07-24,1.4,1,1,0.09269926322839903,0,3
2019-07-25,0.2,1,1,0.12860192102454646,4,5
2019-07-25,0.43,0,1,0.07969030308752713,0,4
2019-07-26,0.58,1,-1,-0.043079200592153914,4,6
2019-07-26,0.16,1,1,0.13660990712074308,5,3
2019-07-29,0.28,1,-1,-0.03924646781789639,2,6
2019-07-29,0.68,1,1,0.056005945142548245,1,1
2019-07-30,0.12,1,1,0.09335649153278326,0,3
2019-07-30,0.81,1,0,-0.013702286680309692,0,5
2019-07-30,0.15,0,1,0.13160195872682753,2,0
2019-07-30,0.07,1,1,0.10884601383327273,0,4
2019-07-30,0.83,1,1,0.11344910635061481,0,4
2019-07-30,1.06,1,1,0.04497931553215508,1,2
2019-07-30,1.76,0,-1,-0.08032624814631735,0,3
2019-07-31,0.34,0,1,0.0685782556750298,2,4
2019-07-31,0.96,1,0,0.019440896835532916,1,2
2019-07-31,0.54,1,1,0.1511512340566508,0,4
