earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2018-02-01,0.77,1,1,0.11359733848465328,3,9
2018-02-01,0.64,1,0,0.024215900802334014,0,8
2018-02-01,0.31,1,0,-0.017523896222120985,4,8
2018-02-01,2.89,0,-1,-0.0651302069408052,0,6
2018-02-02,0.98,1,0,0.015991074748977305,3,7
2018-02-05,0.68,1,-1,-0.14170771756978645,2,5
2018-02-06,0.49,1,1,0.047135466564475974,6,2
2018-02-06,0.26,1,1,0.07387862796833783,1,5
2018-02-06,1.78,1,-1,-0.19188013533107792,5,7
2018-02-06,2.45,1,0,0.016672384219554078,1,4
2018-02-06,2.48,1,0,0.012341113935752327,3,5
2018-02-07,2.06,1,1,0.09265541029843352,4,8
2018-02-07,1.12,1,1,0.21950350397909496,0,4
2018-02-08,1.92,1,-1,-0.10260844502089635,7,4
2018-02-08,5.23,1,-1,-0.13416374338545692,6,0
2018-02-08,5.97,1,-1,-0.0789513133567633,2,6
2018-02-08,1.51,1,-1,-0.2054856115107914,6,5
2018-02-08,0.55,1,0,-0.022251655629139163,2,1
2018-02-08,0.44,0,1,0.04350263482453185,6,4
2018-02-12,-3.42,0,1,0.09210177577524521,8,4
2018-02-13,0.92,0,-1,-0.11197324414715726,8,4
2018-02-13,1.4,1,-1,-0.043332426797207876,6,1
2018-02-14,0.66,1,-1,-0.1321855040266592,2,4
2018-02-14,1.4,1,-1,-0.042039972432804926,2,4
2018-02-15,0.64,1,0,0.01703830760434528,4,1
2018-02-15,0.69,1,0,0.008152514737238072,1,5
2018-02-15,-0.71,0,-1,-0.29036382657212606,7,0
2018-02-20,0.97,0,1,0.0421619613670133,7,1
2018-02-20,1.17,0,1,0.0691278493557978,2,2
2018-02-21,-0.12,0,1,0.042505592841163335,9,3
2018-02-27,0.03,1,1,0.4921652421652422,8,4
2018-02-28,1.43,1,-1,-0.06856721553207175,7,0
2018-02-28,2.0,1,0,-0.008619203585588693,4,4
2018-04-17,3.04,1,1,0.0804568527918781,5,4
2018-04-17,2.06,1,0,0.0006263701847791912,3,4
2018-04-17,0.81,1,1,0.09712757149226164,7,3
2018-04-18,0.59,1,1,0.06513026052104205,4,3
2018-04-19,1.52,1,1,0.09678076609616952,1,2
2018-04-19,0.99,1,0,-0.0005566069241901053,3,4
2018-04-24,1.34,1,1,0.1884397337934435,4,4
2018-04-24,1.59,1,1,0.026087863925701765,4,3
2018-04-24,0.41,1,1,0.09543664581885562,4,2
2018-04-24,1.09,1,1,0.20658737419945103,6,8
2018-04-24,3.47,1,1,0.10072641995080926,5,1
2018-04-24,6.05,1,1,0.4244943403228799,7,1
2018-04-25,5.41,1,1,0.04253164556962031,3,2
2018-04-25,2.45,0,1,0.08607198748043823,4,2
2018-04-25,0.33,1,1,0.165704584040747,5,4
2018-04-25,1.17,1,1,0.3968217322713456,8,0
2018-04-25,2.78,1,0,0.01194493183965435,2,1
2018-04-25,2.5,1,1,0.09427609427609426,4,3
2018-04-26,0.92,1,1,0.10965144612776771,7,2
2018-04-26,0.94,1,1,0.08896116319112299,6,0
2018-04-26,0.7,1,0,0.02136447799458767,3,3
2018-04-26,0.76,1,1,0.12701057353412362,7,0
2018-04-26,0.59,1,-1,-0.1090576985065004,7,1
2018-04-26,1.87,1,-1,-0.07373645295249671,9,0
2018-04-26,1.91,1,1,0.08208428848527598,4,1
2018-04-26,0.62,0,1,0.23274117382505063,5,2
2018-04-26,1.68,1,0,-0.004042889787308828,3,3
2018-04-30,1.33,1,1,0.47967479674796754,6,8
2018-05-01,0.77,1,1,0.15419891086271145,3,4
2018-05-01,-0.01,0,1,0.07436527436527447,9,0
2018-05-01,1.05,1,1,0.13103953147877007,3,7
2018-05-01,1.48,0,1,0.16866028708133973,6,1
2018-05-01,2.33,1,1,0.27174135461428284,4,1
2018-05-02,0.75,1,1,0.1399601891017666,4,3
2018-05-02,1.34,1,1,0.287153134635149,3,1
2018-05-02,3.36,1,1,0.12215710897167567,2,7
2018-05-02,-0.08,0,1,0.4878281622911696,8,8
2018-05-02,0.53,0,1,0.12246003793010034,2,6
2018-05-02,0.3,1,1,0.21021021021021008,2,4
2018-05-02,1.48,1,1,0.10117231411594652,5,7
2018-05-03,4.67,1,1,0.35581115879828323,7,0
2018-05-03,1.39,0,-1,-0.041690247123184324,7,3
2018-05-03,4.11,1,1,0.10562598586200861,7,5
2018-05-03,1.05,1,1,0.11630009038867127,2,1
2018-05-03,3.74,1,1,0.06685715319095073,5,1
2018-05-03,-0.11,1,0,0.023962804005722524,8,4
2018-05-03,2.65,1,1,0.09999086841384337,3,6
2018-05-04,1.01,1,1,0.16031417144509233,5,4
