earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2019-05-01,1.55,1,1,0.18766519823788538,8,8
2019-05-01,0.52,0,-1,-0.12399866488651534,7,7
2019-05-02,0.5,1,0,-0.014892268694550029,8,6
2019-05-02,1.01,1,1,0.12266465370824683,5,9
2019-05-02,0.7,1,0,-0.00013451708366969486,6,9
2019-05-06,1.2,1,1,0.10631099544567342,3,9
2019-05-06,0.79,1,0,0.006310013717421039,1,8
2019-05-08,0.36,1,1,0.08933609178107955,6,2
2019-05-09,0.25,1,0,-0.01088065283917036,6,7
2019-05-16,1.13,1,1,0.12016656751933372,1,6
2019-05-22,1.53,1,1,0.33904282115869,5,0
2019-05-23,0.46,1,1,0.04296001986590506,3,1
2019-05-30,1.89,1,1,0.21742215543868437,1,3
2019-05-30,1.48,1,1,0.22635135135135137,3,1
2019-05-30,1.14,0,0,-0.000590609311940174,5,0
2019-06-05,0.56,1,1,0.0562659846547315,8,3
2019-06-06,2.08,1,-1,-0.16188870151770654,5,6
2019-06-20,0.72,1,1,0.179406474820144,8,1
2019-06-26,0.83,1,1,0.04155495978552282,3,6
2019-06-27,0.58,1,1,0.06270158689201392,1,2
2019-06-27,0.36,0,1,0.14177978883861242,8,4
2019-06-28,2.21,1,0,-0.011984292926717294,8,0
2019-07-09,1.54,1,1,0.04367234580760364,0,6
2019-07-18,1.46,1,-1,-0.09218978924828138,3,7
2019-07-23,1.67,1,0,-0.0026735982176012895,3,4
2019-07-23,0.63,1,0,0.00836742283376712,0,4
2019-07-23,0.74,1,1,0.2266498661206488,7,9
2019-07-25,1.31,1,-1,-0.06321087723885467,1,8
2019-07-26,0.72,0,-1,-0.13444488553658857,1,3
2019-07-30,1.1,0,-1,-0.04270235818992985,7,3
2019-07-30,0.57,0,-1,-0.02729482146195552,0,4
2019-07-30,1.1,1,1,0.04201965435445606,1,7
2019-07-31,1.52,0,0,0.004381787007048902,6,7
2019-07-31,0.57,1,-1,-0.07466702542714916,2,4
2019-07-31,0.61,1,-1,-0.06767955801104975,6,2
2019-08-01,0.99,1,0,0.007564296520423529,5,7
2019-08-01,0.6,0,1,0.058896930371849246,4,5
2019-08-01,1.88,1,-1,-0.06284257488846408,4,8
2019-08-05,1.47,1,1,0.04528346271465548,4,4
2019-08-07,0.53,0,-1,-0.06465101318752016,8,1
2019-08-08,0.78,1,1,0.23056603773584902,7,4
2019-08-08,0.3,1,0,0.0037813681677552227,5,2
2019-08-12,1.1,1,1,0.09160305343511449,4,3
2019-08-15,1.27,1,1,0.05204460966542754,1,1
2019-08-19,0.64,1,-1,-0.07725024727992076,5,2
2019-08-21,1.82,1,1,0.20062076749435678,8,4
2019-08-22,0.37,1,1,0.06857142857142863,4,4
2019-08-27,1.58,0,0,0.013988694069176907,3,3
2019-08-29,0.76,0,-1,-0.08371909780360484,7,0
2019-08-29,1.74,1,0,-0.008776987635338615,4,3
2019-08-30,0.5,1,1,0.04842615012106544,7,7
