earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2019-02-21,0.07,0,1,0.02613083438457372,1,7
2019-02-21,0.77,1,1,0.04786845310596842,6,6
2019-02-22,0.36,1,1,0.04146449051610047,5,8
2019-02-26,1.56,1,1,0.04503905600797741,6,5
2019-02-27,0.36,1,-1,-0.07254788160185723,8,9
2019-02-27,0.56,1,0,0.007311681686787956,5,9
2019-02-28,0.8,1,1,0.19988833054159677,9,9
2019-02-28,-0.18,0,-1,-0.06540284360189585,8,4
2019-02-28,0.36,1,0,-0.016904209479615562,2,7
2019-02-28,-0.37,0,0,-0.009039548022598945,8,8
2019-02-28,0.94,0,0,-0.016636763986299187,9,8
2019-04-23,0.55,1,1,0.09238215488215473,2,4
2019-04-23,0.67,0,1,0.06754772393538909,4,2
2019-04-24,2.05,1,1,0.03133282847406288,1,3
2019-04-25,1.33,1,1,0.13201957753735188,3,3
2019-04-25,1.19,1,1,0.05005312241766036,2,4
2019-04-25,0.61,0,1,0.06974248927038623,2,2
2019-04-25,0.75,0,1,0.06903460837887065,3,2
2019-04-30,0.63,0,1,0.1768120749709737,8,3
2019-05-01,0.61,0,1,0.09692538432695902,3,6
2019-05-01,0.82,0,1,0.11161920598628139,2,6
2019-05-01,0.16,0,0,-0.006769098527989637,3,4
2019-05-01,0.97,1,1,0.07019015659955272,1,5
2019-05-01,0.7,0,1,0.08018957345971559,1,6
2019-05-01,0.82,1,1,0.0891950688905004,3,3
2019-05-02,0.87,0,-1,-0.10289569862243464,1,5
2019-05-02,1.04,1,-1,-0.2205677059097254,9,9
2019-05-02,1.39,1,0,0.001162385214460006,3,4
2019-05-02,0.7,0,-1,-0.045483664317744976,1,2
2019-05-02,1.08,1,-1,-0.03528021607022288,2,3
2019-05-02,0.34,0,-1,-0.10953346855983774,6,1
2019-05-02,0.53,1,1,0.061626429479034385,3,4
2019-05-03,1.1,0,0,0.005563650814677463,3,5
2019-05-03,0.43,1,-1,-0.17445838084378565,6,6
2019-05-07,1.92,1,1,0.05057251908396946,1,4
2019-05-07,0.28,0,0,-0.01939924906132669,3,0
2019-05-07,1.82,1,1,0.08626166368870372,1,3
2019-05-08,0.39,0,1,0.08763610818405343,2,2
2019-05-09,0.46,0,-1,-0.061699258260283274,1,3
2019-05-09,0.78,1,0,0.024014190203301825,1,1
2019-05-09,1.24,1,0,0.00966018865780212,0,2
2019-07-23,0.61,1,1,0.08482347546996798,3,4
2019-07-24,0.99,0,0,-0.011473152822395595,0,4
2019-07-24,0.59,1,1,0.13658254671546916,0,5
2019-07-25,1.58,1,-1,-0.12389006342494722,8,9
2019-07-25,0.33,0,1,0.08451184188107004,1,3
2019-07-25,1.0,1,1,0.060708263069139866,1,3
2019-07-30,0.58,0,1,0.10218722659667548,1,2
2019-07-31,1.35,0,1,0.13575168287210182,1,5
2019-07-31,0.05,0,-1,-0.09121171770972032,1,5
2019-07-31,0.94,1,1,0.0534096735600752,1,3
2019-07-31,0.8,1,1,0.09968409968409968,0,3
2019-07-31,0.74,0,1,0.06336556049124632,0,3
2019-07-31,0.77,1,1,0.09405875378737981,2,2
2019-08-01,0.58,0,1,0.025426680599094368,0,1
2019-08-01,0.6,0,0,0.01316201817612028,2,0
2019-08-01,0.4,0,1,0.027328944743666414,1,3
2019-08-01,0.46,0,1,0.06385824139083919,1,2
2019-08-02,0.72,0,0,-0.012791472351765407,1,3
2019-08-02,1.1,0,1,0.1038449894035725,1,2
2019-08-02,0.7,1,1,0.1855432780847146,6,0
2019-08-05,0.74,1,0,0.01115030151325525,1,4
2019-08-06,0.58,1,1,0.1177852348993289,2,0
2019-08-06,0.26,0,1,0.12125079770261649,5,2
2019-08-06,1.12,1,0,-0.013957676722197311,0,2
2019-08-07,0.35,1,1,0.034135824649658746,2,2
2019-08-07,0.68,0,0,-0.011422827378232659,1,4
2019-08-07,0.58,1,0,0.014371064104634275,0,3
2019-08-07,0.7,0,1,0.09453302961275628,6,1
2019-08-08,1.28,0,-1,-0.0654478580700995,1,2
2019-08-09,1.1,1,-1,-0.6131343283582089,9,0
2019-10-22,0.6,1,1,0.13033898305084743,1,7
2019-10-24,0.73,1,1,0.07635506677140623,1,5
2019-10-24,1.01,0,1,0.08720930232558136,1,5
2019-10-24,1.46,1,1,0.07800741918388977,0,5
2019-10-28,1.91,0,1,0.060259981429897816,1,2
2019-10-29,1.5,0,1,0.08092020592020595,8,0
2019-10-30,1.34,1,1,0.10102138525375037,1,3
2019-10-30,2.52,1,1,0.08215344089562071,0,6
2019-10-30,1.33,1,1,0.1251723858197452,1,2
2019-10-31,0.92,1,1,0.08660686668728748,4,2
2019-10-31,0.98,1,-1,-0.16066042228925234,0,5
2019-11-01,1.5,1,-1,-0.04155238617663194,1,4
2019-11-01,1.18,1,1,0.03287176399759186,0,5
2019-11-04,0.76,1,1,0.08537616229923921,0,4
2019-11-04,1.54,0,0,0.021059782608695808,0,2
2019-11-05,0.61,0,1,0.07805463824677257,2,7
2019-11-05,0.98,1,1,0.1752057992382357,0,1
2019-11-05,0.23,0,-1,-0.2178640776699029,4,4
2019-11-06,0.49,1,1,0.09336291366241443,0,1
2019-11-06,0.94,1,1,0.1483495145631068,0,1
2019-11-06,0.48,1,1,0.03699487763232775,7,7
2019-11-06,0.74,1,1,0.12400135028693593,2,1
2019-11-06,1.57,0,1,0.09598853868194833,0,0
2019-11-07,0.53,1,-1,-0.20013898540653235,4,1
2019-11-07,1.88,0,-1,-0.13605619146722156,6,3
2019-11-07,1.11,1,1,1.7021604938271606,9,0
2019-11-07,2.77,0,1,0.16842227109619165,1,0
2019-11-08,1.47,1,1,0.100958293966797,1,0
2019-11-08,1.79,1,1,0.15616438356164392,0,1
2020-01-24,0.36,0,-1,-0.09596641175588543,1,9
2020-01-30,0.56,1,-1,-0.12834224598930474,1,7
2020-01-30,0.68,0,-1,-0.13574660633484167,0,8
2020-01-30,0.77,1,-1,-0.10321353488837724,0,8
2020-02-04,1.47,0,-1,-0.18515387216773763,0,8
2020-02-05,1.35,1,-1,-0.20063052806725631,0,5
2020-02-07,0.55,1,-1,-0.17601246105919002,0,7
2020-02-11,0.83,1,-1,-0.2433817250213494,2,7
2020-02-11,1.18,1,-1,-0.09384471904872928,0,6
2020-02-13,0.91,1,-1,-0.19144944707740916,0,8
2020-02-14,0.57,1,-1,-0.2968532442216652,2,5
2020-02-18,0.73,0,-1,-0.14145638067772165,1,9
2020-02-18,0.68,1,-1,-0.3717875499714449,9,9
2020-02-19,0.68,1,-1,-0.2697398448197171,0,9
2020-02-19,0.76,0,-1,-0.18829064296915843,1,9
2020-02-20,0.87,1,-1,-0.17742293191394987,0,7
2020-02-20,0.6,1,-1,-0.22721462982990856,0,9
2020-02-20,0.46,1,-1,-0.1885356780520798,0,9
2020-02-20,0.27,0,-1,-0.21133497608349036,1,8
2020-02-21,0.57,1,-1,-0.2703586288884485,1,9
2020-02-26,0.45,1,-1,-0.16117216117216124,1,5
2020-02-26,0.38,1,-1,-0.15446855461566747,0,8
2020-02-26,0.64,1,-1,-0.05731038396065811,0,2
2020-02-27,1.55,1,-1,-0.11131778509085707,2,2
2020-02-27,0.45,1,-1,-0.19244135534317983,7,0
2020-02-27,0.43,0,0,-0.013249021379102612,7,0
2020-02-27,0.99,0,-1,-0.17115642208662005,8,3
2020-02-28,0.49,0,-1,-0.09483614697120159,7,0
2020-02-28,0.35,1,-1,-0.29363336992316136,5,0
2020-03-02,0.32,1,-1,-0.1885257806826434,2,2
2020-04-22,0.6,1,1,0.15126886714214624,9,0
2020-04-23,0.66,1,-1,-0.30340264650283555,9,5
2020-04-27,0.86,1,1,0.06552947137307892,9,1
2020-04-28,1.66,0,1,0.07394829097283084,9,9
2020-04-30,0.78,1,0,0.0036757948906451544,9,5
2020-04-30,0.63,0,-1,-0.0342970012569581,9,9
2020-05-01,0.89,0,-1,-0.15000000000000002,9,9
2020-05-04,1.03,1,1,0.09289727126805769,9,9
2020-05-04,1.43,1,1,0.04163875865148475,9,9
2020-05-04,3.08,1,1,0.0320399291579455,9,9
2020-05-05,0.24,0,1,0.03291278113000537,9,9
2020-05-05,1.09,0,1,0.03344911874437147,9,9
2020-05-06,1.95,1,1,0.086324963685412,9,9
2020-05-06,0.76,0,1,0.06288209606986905,9,9
2020-05-06,0.67,1,1,0.23421229425596238,9,9
2020-05-06,1.02,0,1,0.10178117048346057,9,9
2020-05-06,1.02,1,1,0.1600978876867593,9,9
2020-05-06,0.41,0,0,-0.020046536602827947,9,9
2020-05-07,0.7,1,1,0.1402375494894769,9,6
2020-05-07,0.53,1,1,0.046078730546231246,9,9
2020-05-07,0.29,0,1,0.3333333333333334,9,2
2020-05-07,0.65,1,1,0.09790209790209792,9,7
2020-05-07,0.56,0,1,0.1447521140772675,9,8
2020-05-07,1.35,0,0,0.012537071987058406,9,7
2020-05-08,0.87,1,0,0.012039127163280674,9,1
2020-05-08,0.67,0,1,0.12594059405940594,9,2
